payment_id,order_id,payment_method,gateway_name,payment_status,pg_metadata
PAY-4707,ORD-90622,UPI,BillDesk,Success,"{""bank_reference_no"": ""HDFC1852808613"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""202.40.118.139""}"
PAY-4708,ORD-90565,Debit Card,PayU,Success,"{""bank_reference_no"": ""SBIN8443722173"", ""error_code"": null, ""processing_fee_inr"": 17.41, ""merchant_vpa"": null, ""ip_address"": ""60.79.227.227""}"
PAY-4709,ORD-90612,Net Banking,PayU,Success,"{""bank_reference_no"": ""AXIS9007113319"", ""error_code"": null, ""processing_fee_inr"": 1.22, ""merchant_vpa"": null, ""ip_address"": ""158.169.60.20""}"
PAY-4710,ORD-90455,COD,BillDesk,Pending,"{""bank_reference_no"": ""PEND4102194933"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""100.197.104.244""}"
PAY-4711,ORD-90716,COD,PayU,Success,"{""bank_reference_no"": ""AXIS3484110392"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""206.44.71.224""}"
PAY-4712,ORD-90405,UPI,PayU,Success,"{""bank_reference_no"": ""AXIS4325955655"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""79.80.101.191""}"
PAY-4713,ORD-90382,Credit Card,PayU,Success,"{""bank_reference_no"": ""SBIN5102142411"", ""error_code"": null, ""processing_fee_inr"": 28.45, ""merchant_vpa"": null, ""ip_address"": ""115.156.89.223""}"
PAY-4714,ORD-90579,UPI,PhonePe,Success,"{""bank_reference_no"": ""SBIN4726992894"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""131.92.3.169""}"
PAY-4715,ORD-90147,Credit Card,BillDesk,Success,"{""bank_reference_no"": ""AXIS7057565244"", ""error_code"": null, ""processing_fee_inr"": 29.29, ""merchant_vpa"": null, ""ip_address"": ""85.35.135.218""}"
PAY-4716,ORD-90021,Credit Card,PhonePe,Success,"{""bank_reference_no"": ""HDFC4978638053"", ""error_code"": null, ""processing_fee_inr"": 113.63, ""merchant_vpa"": null, ""ip_address"": ""179.55.169.242""}"
PAY-4717,ORD-90372,UPI,PayU,Success,"{""bank_reference_no"": ""YESB7167041161"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""136.204.66.138""}"
PAY-4718,ORD-90684,UPI,BillDesk,Success,"{""bank_reference_no"": ""SBIN4595894877"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""74.27.180.228""}"
PAY-4719,ORD-90395,UPI,Razorpay,Pending,"{""bank_reference_no"": ""PEND2766432718"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""62.113.220.232""}"
PAY-4720,ORD-90516,Credit Card,Razorpay,Success,"{""bank_reference_no"": ""AXIS4461188083"", ""error_code"": null, ""processing_fee_inr"": 26.65, ""merchant_vpa"": null, ""ip_address"": ""22.97.241.124""}"
PAY-4721,ORD-90120,Net Banking,PayU,Success,"{""bank_reference_no"": ""ICIC8631642583"", ""error_code"": null, ""processing_fee_inr"": 54.21, ""merchant_vpa"": null, ""ip_address"": ""185.49.28.131""}"
PAY-4722,ORD-90038,UPI,BillDesk,Success,"{""bank_reference_no"": ""HDFC7287605035"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""35.201.81.223""}"
PAY-4723,ORD-90213,COD,BillDesk,Failed,"{""bank_reference_no"": ""FAIL6513039012"", ""error_code"": ""ERR_GATEWAY_COMMUNICATION_FAILURE"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""210.220.220.184""}"
PAY-4724,ORD-90300,UPI,BillDesk,Pending,"{""bank_reference_no"": ""PEND9199346195"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""142.220.178.27""}"
PAY-4725,ORD-90397,UPI,Razorpay,Failed,"{""bank_reference_no"": ""FAIL7871714360"", ""error_code"": ""ERR_INCORRECT_OTP"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""8.152.198.11""}"
PAY-4726,ORD-90611,UPI,BillDesk,Success,"{""bank_reference_no"": ""ICIC2680888691"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""213.154.33.115""}"
PAY-4727,ORD-90560,Credit Card,BillDesk,Success,"{""bank_reference_no"": ""HDFC7776829678"", ""error_code"": null, ""processing_fee_inr"": 245.13, ""merchant_vpa"": null, ""ip_address"": ""43.64.31.65""}"
PAY-4728,ORD-90438,Credit Card,PayU,Success,"{""bank_reference_no"": ""AXIS9178353764"", ""error_code"": null, ""processing_fee_inr"": 5.48, ""merchant_vpa"": null, ""ip_address"": ""204.74.108.139""}"
PAY-4729,ORD-90416,UPI,Razorpay,Success,"{""bank_reference_no"": ""ICIC3165767532"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""198.229.161.111""}"
PAY-4730,ORD-90738,Credit Card,BillDesk,Success,"{""bank_reference_no"": ""SBIN2384717361"", ""error_code"": null, ""processing_fee_inr"": 41.74, ""merchant_vpa"": null, ""ip_address"": ""162.251.33.230""}"
PAY-4731,ORD-90227,UPI,Razorpay,Success,"{""bank_reference_no"": ""YESB1657338801"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""206.80.212.15""}"
PAY-4732,ORD-90568,Credit Card,Razorpay,Success,"{""bank_reference_no"": ""YESB2642416330"", ""error_code"": null, ""processing_fee_inr"": 61.88, ""merchant_vpa"": null, ""ip_address"": ""208.75.234.168""}"
PAY-4733,ORD-90418,UPI,BillDesk,Success,"{""bank_reference_no"": ""SBIN1801248380"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""38.222.3.183""}"
PAY-4734,ORD-90118,Credit Card,PayU,Success,"{""bank_reference_no"": ""SBIN4609734448"", ""error_code"": null, ""processing_fee_inr"": 16.2, ""merchant_vpa"": null, ""ip_address"": ""206.174.42.143""}"
PAY-4735,ORD-90119,Debit Card,BillDesk,Success,"{""bank_reference_no"": ""SBIN3831490250"", ""error_code"": null, ""processing_fee_inr"": 13.36, ""merchant_vpa"": null, ""ip_address"": ""63.156.66.213""}"
PAY-4736,ORD-90181,COD,Razorpay,Pending,"{""bank_reference_no"": ""PEND1444182209"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""212.75.93.173""}"
PAY-4737,ORD-90747,UPI,Razorpay,Success,"{""bank_reference_no"": ""HDFC5904145652"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""168.239.160.107""}"
PAY-4738,ORD-90719,UPI,PayU,Success,"{""bank_reference_no"": ""HDFC5627318014"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""124.115.89.172""}"
PAY-4739,ORD-90298,Net Banking,PayU,Success,"{""bank_reference_no"": ""AXIS5727349037"", ""error_code"": null, ""processing_fee_inr"": 78.88, ""merchant_vpa"": null, ""ip_address"": ""61.94.218.202""}"
PAY-4740,ORD-90153,UPI,BillDesk,Success,"{""bank_reference_no"": ""HDFC7098454628"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""139.234.175.130""}"
PAY-4741,ORD-90613,Net Banking,BillDesk,Success,"{""bank_reference_no"": ""ICIC6067230051"", ""error_code"": null, ""processing_fee_inr"": 22.93, ""merchant_vpa"": null, ""ip_address"": ""85.147.62.244""}"
PAY-4742,ORD-90191,UPI,Razorpay,Success,"{""bank_reference_no"": ""HDFC9486494079"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""163.23.48.75""}"
PAY-4743,ORD-90076,COD,BillDesk,Success,"{""bank_reference_no"": ""YESB1021537349"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""110.124.227.120""}"
PAY-4744,ORD-90168,Credit Card,PhonePe,Success,"{""bank_reference_no"": ""HDFC9716873396"", ""error_code"": null, ""processing_fee_inr"": 19.43, ""merchant_vpa"": null, ""ip_address"": ""174.159.152.3""}"
PAY-4745,ORD-90724,Credit Card,PayU,Success,"{""bank_reference_no"": ""ICIC9018163876"", ""error_code"": null, ""processing_fee_inr"": 211.25, ""merchant_vpa"": null, ""ip_address"": ""70.26.202.32""}"
PAY-4746,ORD-90155,UPI,PhonePe,Success,"{""bank_reference_no"": ""ICIC1943866804"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""97.31.249.30""}"
PAY-4747,ORD-90366,Debit Card,PayU,Success,"{""bank_reference_no"": ""SBIN6470355877"", ""error_code"": null, ""processing_fee_inr"": 78.35, ""merchant_vpa"": null, ""ip_address"": ""23.240.0.112""}"
PAY-4748,ORD-90056,UPI,PhonePe,Success,"{""bank_reference_no"": ""AXIS7424419411"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""88.140.123.156""}"
PAY-4749,ORD-90365,Credit Card,BillDesk,Success,"{""bank_reference_no"": ""ICIC2074141917"", ""error_code"": null, ""processing_fee_inr"": 4.67, ""merchant_vpa"": null, ""ip_address"": ""116.69.155.214""}"
PAY-4750,ORD-90645,Net Banking,PhonePe,Success,"{""bank_reference_no"": ""HDFC2338247946"", ""error_code"": null, ""processing_fee_inr"": 12.63, ""merchant_vpa"": null, ""ip_address"": ""201.53.49.74""}"
